N,P,K,temperature,humidity,ph,rainfall,label,season_kharif,season_rabi,season_summer
80.4039722173989,47.2947136102599,42.899441442657476,24.99707799388552,88.81247627249894,5.983124415841484,175.71589256868637,rice,0,0,1
108.00007365420466,48.387163190135404,41.78263494363569,25.709308679532835,85.64244792221909,7.45475392343882,243.19951153783882,rice,0,1,0
118.76227130833044,60.46768706127672,38.50542116228735,19.272057409264352,81.89700509549755,6.508195577385001,290.60512251114,rice,0,1,0
73.20361259389341,57.164929897021764,45.03005103024073,22.86428869317526,85.70743314587394,6.918953817912478,218.79540989434147,rice,0,1,0
98.40932934944735,44.02957345212451,44.010283425907886,21.140463162880938,76.84592879554368,6.2817964162632265,300.0,rice,0,0,1
112.79867544991548,58.314175745004846,43.98763152977704,20.761203320582105,86.34724741303036,5.714710774716636,236.97342982595111,rice,1,0,0
91.19109437021396,53.88351356512629,46.193313562728925,22.81365606371894,84.89258650014376,5.1907744329732175,190.80991077299274,rice,1,0,0
105.57979288198517,59.40069379899676,48.35121708163312,27.945941754704094,90.0,6.144233682801845,233.38225283401283,rice,0,1,0
87.58846986785919,38.50217956427899,41.81045989475466,23.29898782953933,76.50998669007414,4.965697100178242,179.1734398765575,rice,0,0,1
81.58266346119267,62.69497843189493,47.31421540720759,25.068887921594364,85.41982682087881,5.684791996304959,196.63253775636375,rice,1,0,0
113.98773620164249,60.465990354215236,46.18605570607357,28.536448544349987,81.88319940671666,5.941582041501909,202.81807053137155,rice,1,0,0
105.590139375808,60.507943147113146,49.53148634431795,24.382910600836688,74.72175956349173,7.717855076943107,242.91652638332474,rice,0,1,0
88.79452733098351,38.505971998292054,43.961293073355705,27.256715179655867,82.526432810572,6.984716310164955,236.2334379869841,rice,1,0,0
101.95501950099228,63.79552751208399,45.119107019462064,23.472874157606896,83.13962080355009,7.05370719113203,214.91648662326284,rice,0,0,1
82.81233826748377,40.67271736879769,46.20450364592378,22.120111763347055,80.01533247361589,7.071538195222141,265.97808432561345,rice,1,0,0
77.97718688507419,66.00763873391014,47.30665744907461,21.447496841571787,79.00472280101563,5.676528994386253,219.40672399107132,rice,0,0,1
88.80242829985184,38.49523732248209,43.99084485436499,26.95962849266169,82.2450061294025,6.926404271739844,233.17928155572056,rice,0,1,0
78.03005949420626,65.97848222639269,47.31484377527302,20.120975414750085,78.93114837336343,5.6755529172902905,225.38399117331258,rice,1,0,0
97.20078807278749,49.468643573689874,38.50267163121944,29.492035228350918,73.00601916162756,6.15282713810243,224.9921434399502,rice,0,0,1
111.58691786780773,63.78934264117206,41.808046367214466,22.943660665696978,85.46322493088554,6.929736518252567,265.45289731316177,rice,0,1,0
109.20841661709841,38.46884448970065,42.90746278120305,24.864380211186685,73.99721237839246,6.956294623365549,215.3200220116807,rice,0,1,0
109.18491063060944,54.99081090772391,44.02614451830043,23.20140665694446,85.95292137079892,6.453417606502985,232.17149512257046,rice,1,0,0
98.37979150589669,44.0063055839943,44.00204583804482,23.923272470957865,89.80799882053279,6.243219063620484,300.0,rice,0,1,0
117.65187517327212,58.295476039074416,41.79097456684982,17.93129030092588,75.71281347157922,4.9900112287517375,281.0990563937437,rice,0,0,1
93.61578616276788,47.316238915556376,46.20330945562734,20.77395454122629,83.60849852305796,7.27778432454853,207.08025612337548,rice,0,0,1
99.60630448585998,63.81281812220742,49.4999273615953,26.94094818931474,82.3569795609194,5.877534377086476,240.90359748609148,rice,1,0,0
77.98213261249619,40.700594180263806,44.00404026368982,25.91502368213364,83.14084379924999,5.30154952547093,194.0853698831305,rice,0,1,0
111.61745592734026,61.61226983253432,39.591725755714286,26.21616714646326,84.1961803949433,6.961999925579909,199.59429054958073,rice,0,0,1
71.98620777495,56.07268734492812,39.573531600311455,20.107680017239286,82.17456086121295,6.044613655775046,263.9750886376205,rice,1,0,0
88.80384684737992,42.900914613007785,41.78979635920549,23.416995063469695,82.12176359702877,7.786741021361548,242.17758607244542,rice,0,0,1
112.80374745100826,54.96797356599456,40.67581952934158,28.258327521417876,88.58912611135707,6.958539082335139,197.13728600433262,rice,1,0,0
80.39779138817624,49.502191669194396,41.760782827720156,25.01745407721189,74.67722043966927,7.310622913608081,272.03582389555953,rice,0,0,1
87.55083081005128,38.49807261721099,41.808370429375806,23.345856723633432,86.57002115714755,5.019458345069007,189.3361062607466,rice,0,0,1
98.42531530411901,47.30106240374916,41.779271278506116,22.536430239778547,76.59218073761812,5.106975974381822,229.54247915234123,rice,0,1,0
99.60567204740173,63.80795364705905,49.48624197158693,24.73165255821665,79.22422627968763,5.870359659470722,231.78887457604205,rice,0,0,1
75.58516212744397,48.39970212020584,45.12334931789473,25.747074895759386,78.70737060810488,5.564118742537199,251.64360588122403,rice,1,0,0
80.40444027334179,63.79905846909413,42.91087158367421,26.33536625063654,75.74998660810103,5.470819421492333,226.33972043196283,rice,1,0,0
97.1657241598785,45.104867659544865,41.8445094070213,20.85465913487507,76.94430894757087,7.519441287075727,187.81639302099228,rice,0,0,1
86.43796035373863,49.49995670098262,38.508501149605365,24.638278788624277,82.38768390583016,5.747763218047733,192.9033290460117,rice,0,0,1
111.63467517383624,61.618537349097195,46.176043163936676,22.202495599417688,83.76927603988993,7.356424366579822,190.36729664782592,rice,1,0,0
99.62189826575734,45.123581369361354,47.29620300668499,21.192335619056355,85.36186105376008,6.2546884612849345,245.14360457801465,rice,0,0,1
92.40242290234757,39.626309825439684,25.300682186086693,23.099582915610597,58.50635035327563,6.664252921861623,84.5445314987479,maize,1,0,0
91.23301631349048,56.112557526312266,19.79301008413212,24.35946445381721,78.05455618421166,6.261574432674926,65.48025527678224,maize,1,0,0
79.27293645047727,59.427117259766966,23.120971051218607,25.407800117794114,60.002494473343546,5.956742245108559,58.14308254387294,maize,0,0,1
74.3936515325213,52.80990705196021,21.9980861179092,23.530021975155986,61.11731828846787,6.711258913247481,105.66017447542495,maize,1,0,0
94.83716311648752,49.48232458321324,22.00060695484095,25.69484544558146,58.79626895325826,5.727144021926583,91.45042542857796,maize,1,0,0
92.40490227695055,62.66685561678451,23.112213371080426,24.624377613034962,67.32255109140785,6.53888802182117,71.16339499729314,maize,0,0,1
72.02797616017808,62.7170540337703,26.431983579279414,18.29868779222026,60.66545246592627,6.111360545798323,84.17612101749363,maize,0,1,0
77.98639841297295,66.05862195665135,24.19124755879648,25.371327371888142,76.90451608891286,6.6214422603348275,103.64382254882453,maize,1,0,0
91.19522722754772,42.916302983633216,26.400543278627772,22.2326334087146,63.088534543200744,7.011008886731199,65.46907058866181,maize,0,0,1
91.19506609391313,42.90134890553324,26.403840100374822,21.96960657427984,56.54165735199306,6.975814543823037,58.02958655683507,maize,0,0,1
93.60641097000874,40.71379750768108,24.20019420025539,26.68545800338922,63.72216692923939,6.325504585174224,78.7665734017128,maize,1,0,0
99.59092052266405,62.723545228265536,20.90127087222983,25.138417994415544,72.53765948728329,6.862807584124212,85.13714298401358,maize,1,0,0
99.60585759163372,49.438051939821975,23.1018641412104,16.558670462897524,55.50343479572659,5.74297138602782,79.54211166675508,maize,0,0,1
95.98480005400381,47.26519677055594,17.633604832219678,24.0513209825627,65.8381966419383,6.672380528821616,80.34795366974218,maize,1,0,0
118.819573465872,54.97112884133145,16.512843826611093,16.55623434651126,73.64201325173784,5.581269903564195,95.57852831755247,maize,1,0,0
104.41975885515653,65.98993508002333,25.304339137118333,20.208615178880393,71.47267696634857,6.452177505271605,65.34800591301989,maize,0,0,1
73.18691112580076,48.35386597305934,18.709471340359354,25.206636965268267,73.98157613941545,6.925804758739373,106.37624029273977,maize,0,1,0
93.5749331195639,40.68224728430078,24.2559047127825,26.535745242475215,58.512192999203556,6.343576223427525,68.27987322159775,maize,0,0,1
104.41826467732238,59.38421021076651,22.00137735200789,24.78531012266804,68.14844616694607,6.550093526372584,123.19438632680267,maize,0,0,1
103.24642952540302,60.51167559708407,23.101646997747807,19.479792033485545,51.67464958438172,6.817065534274953,106.16260922760556,maize,0,1,0
73.17303358313978,48.40418910578731,18.69065386386435,24.632481838537842,68.63724075421699,6.91354474885725,102.19477842355195,maize,0,0,1
103.22927892613345,39.63859078364748,26.40222427992966,24.440580089965223,69.39019451501963,5.813885923309635,62.414646315800034,maize,0,0,1
75.62914156289258,38.47020152735574,17.619793466543825,19.213256174197845,58.47563697381574,6.284854704758575,97.02596045752055,maize,1,0,0
92.39954260511463,62.7039567884585,23.140309400168707,23.61020539125269,78.27714716648451,6.545719525650898,67.29789632185336,maize,1,0,0
100.80314147215365,62.71728191217062,27.49389094231737,22.97932986969369,72.12504978334537,6.4701213521557985,74.27983470632911,maize,0,0,1
92.39313002376707,57.222022196235336,18.72076123254992,26.529257578142406,58.83779494156604,5.719286180201719,85.75269658886236,maize,1,0,0
92.41983600285614,63.77969630671816,20.92434093722738,23.597322372721795,58.18340342600483,5.797072825545478,95.15024715318263,maize,0,0,1
118.77863365477481,55.01250165726484,16.487174746102216,19.783033683463263,70.80067684509402,5.591970994636805,83.86156922385997,maize,0,1,0
93.62038273422408,63.79379171038267,16.533713917275698,22.76481250944734,69.63829025997045,6.526078188400977,49.034785235373064,maize,0,1,0
88.80591275068406,47.286584874830645,25.31628304999452,25.220806115302505,61.229723661143204,6.316640989109201,105.33330698991031,maize,0,0,1
94.80242217294965,64.86893953477035,18.670974963263614,20.47270904173864,58.49975327140569,6.623832163778999,104.45718968376973,maize,1,0,0
79.22493484671841,48.42187724305288,21.97677483439367,18.642233286642877,65.07642317464008,6.764962502851132,80.59808223136703,maize,1,0,0
71.97197154744448,48.357872249043886,25.318991378030773,23.278481325949283,77.17058814199392,5.706894136536745,76.61804296491374,maize,1,0,0
109.16092775222802,60.516305618125216,16.526246300615107,18.945381642602666,66.36247863294166,6.3672968096175815,74.36751861397447,maize,0,0,1
75.58987928198232,38.507141515360644,17.57905214669126,20.07181654974319,61.164681751465324,6.272039913660724,72.53642444691168,maize,1,0,0
118.79327769296752,41.80630637826891,23.10130558970944,21.3809425899756,64.9577996227219,6.352581911647413,79.65829612848088,maize,0,0,1
79.19252404541326,59.38778111976117,23.113379861189852,26.619400210173293,61.74413833502267,5.914868145710731,61.17237551415306,maize,0,0,1
86.40075217819937,65.98109106008226,27.499216271943485,15.711485383106277,74.1161275398722,5.778568295817144,98.54401156578022,maize,1,0,0
86.39010799743394,66.03220857395817,27.518758578022883,20.444227985989766,71.07204187082696,5.781542275475008,102.32636172153946,maize,0,0,1
73.23175619653603,65.99523027229905,16.478808181828136,24.201311593865437,67.08333646531266,6.257642553723923,99.90095282417452,maize,0,1,0
86.39594984442209,65.99499461136219,27.52902402911613,20.007668072542675,71.70781619643445,5.763371281394197,101.80952111870067,maize,0,0,1
118.80152245202432,39.59995840399605,22.04117959099437,22.936285495951587,60.805982602321734,6.6940366382680745,92.86214113923728,maize,0,1,0
112.8098471744715,59.403042949389835,18.69016969849013,26.01904020935869,60.966117942210765,5.853096190843966,116.4263325465306,maize,0,1,0
103.16801236721948,39.6261084367869,26.442448320322725,25.90460583919433,76.46163747978215,5.8084323817847965,85.8991050586929,maize,1,0,0
95.98947962504224,47.284379637761425,17.595366043275952,21.557934411131747,66.27526001116888,6.6212405808057255,57.44056841164195,maize,1,0,0
118.80632751902228,39.57848470925929,21.980428244842305,18.57208682537954,69.2021469189748,6.626521597517642,79.62749985598319,maize,0,0,1
111.60661011834733,45.07379499386064,18.69311875401892,23.52061489381163,58.54690060495467,6.055583300720481,118.10429122979087,maize,1,0,0
92.42890360603955,62.694805430883996,23.14721637870343,22.946733628059487,68.12826344811744,6.562221648483155,68.69749095392021,maize,0,1,0
103.20395515367376,40.66896089057745,17.612333194692972,18.98512796178961,54.17339081762482,5.554399506847292,74.33892939394194,maize,0,0,1
117.61987164986297,38.5050030457577,19.79166066757784,22.881844996943986,68.29923435129973,6.226247861467485,105.64600301610758,maize,0,0,1
73.16390121795963,45.11324767512573,18.693400256967923,25.693677641374315,65.64196081030792,5.998018690964687,72.46693890819465,maize,0,0,1
87.62392571381065,63.81509688953758,23.086926801763486,20.33572154003171,63.21707721979317,6.583909559875724,49.21982071258612,maize,0,1,0
93.59256649758932,63.81420877850544,16.506719230702974,26.094616657406874,75.01445038302187,6.5195935048238844,56.01093252733659,maize,1,0,0
75.56858193552183,38.48660775710241,17.617312080261367,20.087489278602153,66.77711069093078,6.254019691033017,87.53144224895017,maize,1,0,0
110.42888083004912,48.410024288978875,17.57463749380563,20.300071107630753,67.98684748543195,6.082167658276586,104.3186459208851,maize,0,0,1
91.21544636187656,48.406791378933676,18.712080363140533,21.677060719497117,70.0313092960205,5.864102171159219,59.8983032941031,maize,1,0,0
110.37556223283592,66.00864430236837,25.30037304424034,21.43406530434531,74.5851589903637,5.726274067227696,75.17316777384536,maize,0,0,1
104.40811635592836,66.00005590209283,25.28126054479866,20.180342183994483,63.58210009075966,6.441111240527745,68.45238389116166,maize,0,1,0
73.21096025273572,48.42270220690978,18.693562014658696,26.575439309663416,76.18984627381768,6.964657307958316,95.08251655816434,maize,0,0,1
85.17067759766114,57.21736021071069,19.785095294268892,22.768044299768896,59.0743770335777,5.804556888861194,76.85132057234885,maize,0,1,0
109.18690606846904,60.49141443742664,16.51616981430843,17.574792755166527,78.10814310426667,6.359486521374832,92.68550624415884,maize,1,0,0
75.56786207632472,38.449325592309435,17.560514743432968,20.68548293507612,59.80444855114162,6.269793106945186,72.22443270456549,maize,1,0,0
118.82991245386918,42.87691220525309,19.767826112254838,18.521962298271944,60.69357219928928,6.089901738948617,74.5536457895732,maize,0,1,0
106.79560860622472,65.99977520081569,18.712769793569816,22.89633685593351,55.20797683333814,6.027669630326139,89.46531894081247,maize,1,0,0
106.80614630526829,66.01617538293478,20.92519921258199,28.18185479043191,59.55089448345991,5.899844157043542,74.39549036165782,maize,0,1,0
73.15827217146308,65.9837782188299,16.499260918351062,24.265204645051643,74.47541644629148,6.306821661614935,86.4849855328692,maize,1,0,0
72.01517042670295,50.58429896031053,24.20172572827527,27.889512803442283,73.1729830267643,6.636054730693489,82.36079156520391,maize,0,1,0
97.17574580672296,53.89574234273387,22.010403983577813,20.81067335204036,64.26873365470792,5.50419616114614,93.91706751621781,maize,0,1,0
107.99961814434735,57.237078533443565,27.486721236274256,24.88743904652909,65.36679702579383,6.79452865087544,112.92096782410617,maize,0,0,1
117.59261320395454,48.427543870101275,23.059215530463877,27.64989564205086,80.87272483897135,6.515354478384612,100.03376495131583,maize,1,0,0
75.63333854061361,47.280423003999246,18.69547839935061,21.557413487341787,61.559735672002745,6.830509729882312,72.33464954731689,maize,1,0,0
87.60599850112979,63.80224724190916,23.125631161155898,20.97032091902343,52.12305071357585,6.586623499563028,64.12574310116148,maize,0,0,1
73.20471795190728,48.44502779722202,18.710510918292552,27.461063263730306,70.83340883360879,6.951880126962804,112.0939673001164,maize,0,0,1
81.57607691435528,45.08888070311127,17.594699340312463,22.52916931985326,51.61186391738052,6.137770833338859,103.90511267786677,maize,0,0,1
72.00977771232606,41.82912548373784,18.703954223519645,16.612563884134833,71.52764678948017,6.493276273027127,68.90961438264725,maize,0,1,0
87.59106741205144,63.79220987025522,23.080768359499114,18.523032954805192,65.02316081707693,6.603327951276866,52.4478566330962,maize,0,1,0
72.03712650709092,41.79734555445493,18.683479037515852,18.470916613516156,60.22091245528092,6.466675307594381,88.81371512077239,maize,0,1,0
91.2073396898711,56.07752232761441,19.78810883463159,24.946288737203915,73.03356717875651,6.273084787153516,66.938240031152,maize,0,0,1
80.32724228022471,56.07787214697475,26.423461781595318,26.20732047827858,59.00525587235801,5.5341337217749915,51.627680229517786,maize,1,0,0
73.23226004842995,45.10574614031262,18.68513571148648,27.960376794568365,58.2436632931125,6.029545951404608,78.04167320981053,maize,0,1,0
110.37634609833849,65.98963541997242,25.30898803739784,18.2500701364916,71.16009692971224,5.721027225863779,83.21360465067333,maize,0,0,1
106.81821777473655,65.97242726154018,18.676548342894343,26.983732752629287,60.88679254511956,6.0193831879082635,98.3725607712718,maize,0,0,1
76.81734771254004,38.52877252174912,25.30192312670704,21.95181452902576,56.004936923600766,5.6794022920731315,70.24159471225445,maize,0,1,0
112.78877526841414,55.032444428974095,20.9095793409943,21.929299560768136,70.41066355340081,5.863872638341374,109.6827107417868,maize,0,1,0
86.38650993890403,66.04676885233538,27.4740258835763,15.773859947717744,64.99113975858289,5.770714784753664,93.5027853037656,maize,0,1,0
99.5955453613036,62.696926153408775,20.909456583643195,24.798892352509064,78.75583812849545,6.906851563160831,88.68351027825172,maize,0,1,0
110.42653544934555,48.398798674431376,17.58155216906939,16.604712490749908,71.91056462180332,6.094667588139019,86.55555838040702,maize,0,0,1
85.18859822669177,66.00508621542701,24.18353029635669,23.96264806243935,52.23274354063372,6.191222346972131,93.56329902236912,maize,0,0,1
88.78334054094161,63.7866112665899,19.818122983364788,22.173943694404993,55.0457248663258,6.723098886818587,117.86577581233324,maize,1,0,0
79.20901360816225,59.3745378686195,23.103307929060232,24.126698304161998,60.18011917563434,5.890525196928583,84.55198952342911,maize,0,1,0
74.40410766718878,52.809650383576155,21.957500596778956,18.845946416364672,52.55843316280328,6.713257759608296,92.17219218055753,maize,0,0,1
97.20039591491565,53.87942387492385,21.98874904351244,18.82777675264754,65.98797137639933,5.526500610358095,114.97119395601743,maize,0,1,0
78.01726112203303,66.00967249227783,24.187372213047354,26.858278418072526,79.22767385408928,6.620438443166027,104.11019417755895,maize,0,0,1
86.40116576959652,65.96361589700064,27.495546266492212,20.350976552783607,66.32483485868906,5.77140854542842,86.49736326650041,maize,0,1,0
91.19370843480237,62.71165586378282,19.85654667943177,19.895052216846594,67.97219009783574,6.115009234005098,108.20237933324552,maize,1,0,0
73.1816953457105,64.87007355469422,18.687351033107767,23.37233281341907,52.42856664402163,6.4796397277589,106.68471778167519,maize,1,0,0
118.78632223832302,41.78742635794552,23.089768112814614,21.15002554256332,78.76031833175414,6.384042260941816,79.83102117773674,maize,1,0,0
81.60665678479339,43.98435916213119,20.94243149367835,27.76991827041669,60.96666401346094,6.642867974376267,118.22407573827171,maize,0,0,1
104.39627454066088,65.98812595716176,25.280605593143378,21.197113962948524,68.71142270404196,6.476966937050073,66.86562926481062,maize,0,0,1
99.60188007727012,49.500503095062946,23.077152138713657,17.942523899858134,59.39885219138565,5.712547781388141,90.17817082549793,maize,0,1,0
52.77471859128868,81.38181230002625,93.50305403024582,22.83518020714238,20.0,7.131222648357943,68.25061265440169,chickpea,0,1,0
46.78215084021145,83.59810883329232,83.60038691935415,22.225356403058505,20.0,8.145575540360248,61.686104098189205,chickpea,1,0,0
32.43805183304178,68.21282404228509,84.68872938923639,17.267282455438895,20.0,6.600714653363285,76.88275210748893,chickpea,0,1,0
40.82183636132765,78.10257351530376,86.94614550646178,17.397811856928875,20.0,7.737995864289058,70.81504233229168,chickpea,1,0,0
28.829257879478455,61.60138958625876,93.49810054523655,19.42408529584132,20.0,6.5641844357994055,94.36397435544366,chickpea,0,0,1
31.204627969814855,88.0152720906169,91.32717673267348,18.004164300495137,20.0,7.5253009420998,71.13481776220567,chickpea,0,1,0
42.05105006798692,62.681775483675494,91.29954190021232,21.095193840790095,20.0,7.450754063851818,88.13750410396561,chickpea,1,0,0
36.011443003289905,82.51914845968204,89.11315550734922,18.420761995875786,20.0,6.402305373443084,56.55490346696742,chickpea,0,1,0
68.41671005302995,62.712472813723544,82.53240109874204,18.838765823131375,20.0,7.771850510912637,90.87073763491479,chickpea,0,0,1
68.42107655813659,62.718643165000074,82.52456572645097,16.83823483343695,20.0,7.805423823328394,76.56679109396836,chickpea,1,0,0
44.42013977352646,60.5208093378966,90.21317483548543,19.905515694936597,20.0,8.424626761343996,87.0494496394581,chickpea,1,0,0
58.824957391256056,75.84787816782202,90.22189242028016,17.482868947575216,20.0,7.262403839163042,94.7155320492461,chickpea,0,0,1
72.02987553496733,74.79029995155929,91.32227304011744,17.679267386172295,22.307913293608696,6.63510592433102,77.65290226739525,chickpea,0,1,0
46.82171379878834,63.808516363987515,93.53541382471687,17.683332488506114,20.0,5.985256186392904,56.25056838639128,chickpea,1,0,0
